IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,107,12.26
47.236.155.170,2053,2053,true,SIN,Asia Pacific,Singapore,88,12.26
8.222.223.34,2082,2082,false,SIN,Asia Pacific,Singapore,4,12.26
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,93,12.26
8.222.191.158,8080,8080,false,SIN,Asia Pacific,Singapore,2,12.26
47.245.56.29,2087,2087,true,NRT,Asia Pacific,Tokyo,135,12.26
8.219.81.50,8080,8080,false,SIN,Asia Pacific,Singapore,21,12.25
47.245.52.153,80,80,false,NRT,Asia Pacific,Tokyo,84,12.25
8.222.202.163,8880,8880,false,SIN,Asia Pacific,Singapore,4,12.25
8.219.193.22,8880,8880,false,SIN,Asia Pacific,Singapore,12,12.25
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,87,12.25
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,4,12.24
8.222.198.105,8880,8880,false,SIN,Asia Pacific,Singapore,3,12.24
8.219.249.148,8443,8443,true,SIN,Asia Pacific,Singapore,207,12.24
8.219.220.88,2087,2087,true,SIN,Asia Pacific,Singapore,131,12.24
8.219.134.63,2082,2082,false,SIN,Asia Pacific,Singapore,27,12.24
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,31,12.24
47.236.201.98,8080,8080,false,SIN,Asia Pacific,Singapore,11,12.24
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,132,12.24
47.74.36.154,80,80,false,NRT,Asia Pacific,Tokyo,69,12.23
8.219.154.107,8880,8880,false,SIN,Asia Pacific,Singapore,15,12.23
47.74.49.62,80,80,false,NRT,Asia Pacific,Tokyo,90,12.23
8.222.137.178,2087,2087,true,SIN,Asia Pacific,Singapore,94,12.23
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,6,12.22
8.219.58.64,443,443,true,SIN,Asia Pacific,Singapore,27,12.22
47.236.163.221,2095,2095,false,SIN,Asia Pacific,Singapore,12,12.21
8.219.208.69,2083,2083,true,SIN,Asia Pacific,Singapore,160,12.21
8.213.137.24,443,443,true,ICN,Asia Pacific,Seoul,89,12.21
8.219.90.196,8443,8443,true,SIN,Asia Pacific,Singapore,69,12.21
47.236.123.218,2083,2083,true,SIN,Asia Pacific,Singapore,99,12.21
8.222.255.15,8080,8080,false,SIN,Asia Pacific,Singapore,5,12.20
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,45,12.20
8.219.156.148,2082,2082,false,SIN,Asia Pacific,Singapore,9,12.20
8.219.148.161,2096,2096,true,SIN,Asia Pacific,Singapore,60,12.20
8.222.146.222,2053,2053,true,SIN,Asia Pacific,Singapore,191,12.19
8.222.227.191,2095,2095,false,SIN,Asia Pacific,Singapore,11,12.19
47.245.55.94,2095,2095,false,NRT,Asia Pacific,Tokyo,85,12.19
8.222.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,3,12.19
8.219.198.34,2083,2083,true,SIN,Asia Pacific,Singapore,80,12.18
47.91.15.247,2096,2096,true,NRT,Asia Pacific,Tokyo,118,12.18
8.219.206.180,443,443,true,SIN,Asia Pacific,Singapore,149,12.18
47.236.21.51,2053,2053,true,SIN,Asia Pacific,Singapore,103,12.18
8.222.140.185,2095,2095,false,SIN,Asia Pacific,Singapore,25,12.18
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,79,12.18
8.222.191.158,80,80,false,SIN,Asia Pacific,Singapore,11,12.17
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,25,12.17
47.245.54.140,2086,2086,false,NRT,Asia Pacific,Tokyo,87,12.17
8.222.226.15,2086,2086,false,SIN,Asia Pacific,Singapore,8,12.17
8.222.224.163,2087,2087,true,SIN,Asia Pacific,Singapore,96,12.17
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,27,12.16
8.219.107.199,2083,2083,true,SIN,Asia Pacific,Singapore,127,12.16
47.236.97.58,2053,2053,true,SIN,Asia Pacific,Singapore,106,12.15
8.219.156.148,2053,2053,true,SIN,Asia Pacific,Singapore,87,12.15
8.222.224.17,2096,2096,true,SIN,Asia Pacific,Singapore,54,12.15
47.236.39.34,2082,2082,false,SIN,Asia Pacific,Singapore,35,12.15
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,156,12.15
47.245.29.126,2053,2053,true,NRT,Asia Pacific,Tokyo,115,12.15
47.236.144.208,8443,8443,true,SIN,Asia Pacific,Singapore,167,12.14
8.219.63.193,2096,2096,true,SIN,Asia Pacific,Singapore,72,12.14
8.219.107.199,2096,2096,true,SIN,Asia Pacific,Singapore,92,12.14
8.219.121.87,2082,2082,false,SIN,Asia Pacific,Singapore,9,12.13
8.222.130.137,8443,8443,true,SIN,Asia Pacific,Singapore,60,12.13
8.219.157.97,2052,2052,false,SIN,Asia Pacific,Singapore,8,12.13
8.219.139.86,8443,8443,true,SIN,Asia Pacific,Singapore,178,12.13
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,79,12.13
47.245.2.231,2083,2083,true,NRT,Asia Pacific,Tokyo,98,12.12
8.222.211.124,2086,2086,false,SIN,Asia Pacific,Singapore,10,12.12
47.91.22.115,2083,2083,true,NRT,Asia Pacific,Tokyo,89,12.12
8.222.227.191,2052,2052,false,SIN,Asia Pacific,Singapore,7,12.11
8.219.84.102,2087,2087,true,SIN,Asia Pacific,Singapore,135,12.11
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,38,12.11
47.74.14.85,2087,2087,true,NRT,Asia Pacific,Tokyo,101,12.10
8.219.184.92,2096,2096,true,SIN,Asia Pacific,Singapore,84,12.10
8.219.179.34,2053,2053,true,SIN,Asia Pacific,Singapore,103,12.10
47.245.26.167,2087,2087,true,NRT,Asia Pacific,Tokyo,161,12.09
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,51,12.09
47.74.52.188,2087,2087,true,NRT,Asia Pacific,Tokyo,78,12.09
47.74.39.194,8443,8443,true,NRT,Asia Pacific,Tokyo,123,12.09
47.74.13.200,2087,2087,true,NRT,Asia Pacific,Tokyo,215,12.09
8.222.138.164,2083,2083,true,SIN,Asia Pacific,Singapore,7,12.09
47.91.14.47,2095,2095,false,NRT,Asia Pacific,Tokyo,85,12.09
8.219.213.112,2052,2052,false,SIN,Asia Pacific,Singapore,5,12.08
8.222.136.196,2096,2096,true,SIN,Asia Pacific,Singapore,115,12.08
47.236.116.208,2096,2096,true,SIN,Asia Pacific,Singapore,113,12.08
8.219.123.244,2082,2082,false,SIN,Asia Pacific,Singapore,9,12.08
8.219.173.239,2053,2053,true,SIN,Asia Pacific,Singapore,99,12.07
47.91.1.199,2053,2053,true,NRT,Asia Pacific,Tokyo,135,12.07
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,122,12.07
47.236.171.205,8443,8443,true,SIN,Asia Pacific,Singapore,163,12.07
47.236.88.181,2087,2087,true,SIN,Asia Pacific,Singapore,70,12.07
47.236.7.13,2096,2096,true,SIN,Asia Pacific,Singapore,101,12.07
47.236.161.155,2095,2095,false,SIN,Asia Pacific,Singapore,13,12.06
8.222.224.17,2095,2095,false,SIN,Asia Pacific,Singapore,29,12.06
47.236.114.167,2083,2083,true,SIN,Asia Pacific,Singapore,146,12.06
47.236.184.14,80,80,false,SIN,Asia Pacific,Singapore,19,12.06
8.219.153.237,8880,8880,false,NRT,Asia Pacific,Tokyo,93,12.06
8.222.212.116,80,80,false,SIN,Asia Pacific,Singapore,20,12.06
8.222.209.223,2053,2053,true,SIN,Asia Pacific,Singapore,129,12.05
8.219.72.51,2053,2053,true,SIN,Asia Pacific,Singapore,87,12.05
8.219.78.1,2052,2052,false,SIN,Asia Pacific,Singapore,11,12.05
47.236.130.95,2052,2052,false,SIN,Asia Pacific,Singapore,26,12.05
47.236.155.170,2087,2087,true,SIN,Asia Pacific,Singapore,157,12.05
8.209.240.229,2083,2083,true,NRT,Asia Pacific,Tokyo,93,12.05
47.91.18.207,2086,2086,false,NRT,Asia Pacific,Tokyo,71,12.05
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,161,12.05
47.245.102.156,2052,2052,false,SIN,Asia Pacific,Singapore,17,12.04
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,23,12.04
8.219.185.191,80,80,false,SIN,Asia Pacific,Singapore,11,12.04
8.219.178.101,2082,2082,false,SIN,Asia Pacific,Singapore,10,12.04
8.219.56.205,2052,2052,false,SIN,Asia Pacific,Singapore,9,12.04
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,41,12.04
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,100,12.03
8.219.129.38,2086,2086,false,SIN,Asia Pacific,Singapore,34,12.03
47.236.202.91,8080,8080,false,SIN,Asia Pacific,Singapore,5,12.03
47.236.176.144,2096,2096,true,SIN,Asia Pacific,Singapore,108,12.03
8.219.188.162,443,443,true,SIN,Asia Pacific,Singapore,134,12.02
47.91.14.62,2095,2095,false,NRT,Asia Pacific,Tokyo,75,12.02
47.74.46.84,2053,2053,true,NRT,Asia Pacific,Tokyo,78,12.02
8.222.214.13,8443,8443,true,SIN,Asia Pacific,Singapore,62,12.02
8.219.77.91,2052,2052,false,SIN,Asia Pacific,Singapore,6,12.02
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,70,12.02
47.236.79.77,2087,2087,true,SIN,Asia Pacific,Singapore,88,12.01
47.245.80.39,2083,2083,true,SIN,Asia Pacific,Singapore,121,12.01
8.219.81.50,2096,2096,true,SIN,Asia Pacific,Singapore,138,12.00
47.245.57.109,2082,2082,false,NRT,Asia Pacific,Tokyo,90,12.00
47.74.27.211,2095,2095,false,NRT,Asia Pacific,Tokyo,100,12.00
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,56,11.99
47.236.193.208,8080,8080,false,SIN,Asia Pacific,Singapore,12,11.99
8.219.173.233,2053,2053,true,SIN,Asia Pacific,Singapore,37,11.99
47.245.56.50,2095,2095,false,NRT,Asia Pacific,Tokyo,92,11.99
8.219.151.193,8080,8080,false,SIN,Asia Pacific,Singapore,4,11.99
47.236.117.48,2086,2086,false,SIN,Asia Pacific,Singapore,28,11.99
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,6,11.99
47.74.6.16,2053,2053,true,NRT,Asia Pacific,Tokyo,265,11.99
8.222.187.107,2052,2052,false,SIN,Asia Pacific,Singapore,5,11.98
8.222.229.102,2083,2083,true,SIN,Asia Pacific,Singapore,86,11.98
8.219.60.130,2087,2087,true,SIN,Asia Pacific,Singapore,53,11.98
47.236.97.254,2095,2095,false,SIN,Asia Pacific,Singapore,15,11.98
8.222.188.56,2086,2086,false,SIN,Asia Pacific,Singapore,2,11.98
47.245.8.68,2083,2083,true,NRT,Asia Pacific,Tokyo,231,11.98
8.219.228.193,2053,2053,true,SIN,Asia Pacific,Singapore,201,11.98
8.219.51.49,2083,2083,true,SIN,Asia Pacific,Singapore,81,11.97
47.236.171.112,2096,2096,true,SIN,Asia Pacific,Singapore,171,11.97
8.219.191.40,2086,2086,false,SIN,Asia Pacific,Singapore,5,11.97
47.74.11.251,2053,2053,true,NRT,Asia Pacific,Tokyo,120,11.97
8.219.170.232,8443,8443,true,SIN,Asia Pacific,Singapore,97,11.96
8.222.182.10,8080,8080,false,SIN,Asia Pacific,Singapore,7,11.96
8.219.89.201,8443,8443,true,SIN,Asia Pacific,Singapore,115,11.96
8.219.250.239,8443,8443,true,SIN,Asia Pacific,Singapore,173,11.96
47.245.56.29,2052,2052,false,NRT,Asia Pacific,Tokyo,76,11.96
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,5,11.96
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,127,11.95
8.219.173.233,80,80,false,SIN,Asia Pacific,Singapore,18,11.95
47.236.4.129,2096,2096,true,SIN,Asia Pacific,Singapore,120,11.95
8.222.197.251,80,80,false,SIN,Asia Pacific,Singapore,3,11.95
47.245.56.121,2083,2083,true,NRT,Asia Pacific,Tokyo,188,11.95
8.222.253.235,80,80,false,SIN,Asia Pacific,Singapore,3,11.95
47.74.6.16,2086,2086,false,NRT,Asia Pacific,Tokyo,81,11.95
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,13,11.95
47.245.11.216,2096,2096,true,NRT,Asia Pacific,Tokyo,155,11.95
8.222.140.87,2096,2096,true,SIN,Asia Pacific,Singapore,89,11.95
47.236.4.129,80,80,false,SIN,Asia Pacific,Singapore,27,11.94
8.218.110.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,11.94
8.219.174.142,2096,2096,true,SIN,Asia Pacific,Singapore,83,11.94
8.222.229.102,2052,2052,false,SIN,Asia Pacific,Singapore,25,11.94
47.74.23.99,2095,2095,false,NRT,Asia Pacific,Tokyo,89,11.94
8.222.244.123,2053,2053,true,SIN,Asia Pacific,Singapore,86,11.94
8.222.240.47,2053,2053,true,SIN,Asia Pacific,Singapore,49,11.94
8.219.6.187,8443,8443,true,SIN,Asia Pacific,Singapore,87,11.93
8.222.168.155,2082,2082,false,SIN,Asia Pacific,Singapore,10,11.93
8.219.210.64,8880,8880,false,SIN,Asia Pacific,Singapore,14,11.93
47.236.171.20,2095,2095,false,SIN,Asia Pacific,Singapore,58,11.91
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,143,11.91
47.74.16.231,8880,8880,false,NRT,Asia Pacific,Tokyo,80,11.90
47.236.88.134,2053,2053,true,SIN,Asia Pacific,Singapore,188,11.90
47.236.156.14,2053,2053,true,SIN,Asia Pacific,Singapore,153,11.90
8.219.103.57,2053,2053,true,SIN,Asia Pacific,Singapore,117,11.90
47.245.12.179,2083,2083,true,NRT,Asia Pacific,Tokyo,162,11.90
8.219.113.27,8443,8443,true,SIN,Asia Pacific,Singapore,120,11.90
8.219.153.44,2095,2095,false,SIN,Asia Pacific,Singapore,24,11.90
8.219.172.128,2095,2095,false,SIN,Asia Pacific,Singapore,6,11.90
8.219.58.64,2082,2082,false,SIN,Asia Pacific,Singapore,47,11.89
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,4,11.89
8.222.221.197,2086,2086,false,SIN,Asia Pacific,Singapore,18,11.89
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,103,11.89
47.245.15.39,2053,2053,true,NRT,Asia Pacific,Tokyo,79,11.89
8.219.173.233,2083,2083,true,SIN,Asia Pacific,Singapore,176,11.89
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,17,11.89
47.245.13.121,2083,2083,true,NRT,Asia Pacific,Tokyo,214,11.88
8.222.213.221,443,443,true,SIN,Asia Pacific,Singapore,120,11.88
8.219.175.127,2086,2086,false,SIN,Asia Pacific,Singapore,9,11.88
47.74.34.38,2096,2096,true,NRT,Asia Pacific,Tokyo,148,11.88
8.222.254.91,8080,8080,false,SIN,Asia Pacific,Singapore,15,11.88
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,20,11.87
8.222.237.131,2053,2053,true,SIN,Asia Pacific,Singapore,82,11.87
47.236.125.4,2096,2096,true,SIN,Asia Pacific,Singapore,32,11.87
8.219.75.44,2095,2095,false,SIN,Asia Pacific,Singapore,9,11.86
47.91.10.228,8443,8443,true,NRT,Asia Pacific,Tokyo,188,11.86
8.218.156.91,8443,8443,true,HKG,Asia Pacific,Hong Kong,134,11.86
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,114,11.86
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,23,11.86
47.245.11.108,2087,2087,true,NRT,Asia Pacific,Tokyo,163,11.86
8.222.253.235,8443,8443,true,SIN,Asia Pacific,Singapore,107,11.86
47.245.86.18,2095,2095,false,SIN,Asia Pacific,Singapore,81,11.85
47.245.55.99,8080,8080,false,NRT,Asia Pacific,Tokyo,233,11.85
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,6,11.85
8.209.243.137,8880,8880,false,NRT,Asia Pacific,Tokyo,78,11.85
47.74.3.2,2083,2083,true,NRT,Asia Pacific,Tokyo,243,11.84
47.74.49.62,2083,2083,true,NRT,Asia Pacific,Tokyo,145,11.84
8.219.174.213,2087,2087,true,SIN,Asia Pacific,Singapore,145,11.84
47.236.193.5,8880,8880,false,SIN,Asia Pacific,Singapore,10,11.84
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,135,11.84
8.219.201.245,2087,2087,true,SIN,Asia Pacific,Singapore,185,11.84
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,38,11.83
8.218.110.180,2087,2087,true,HKG,Asia Pacific,Hong Kong,97,11.83
8.219.126.240,2082,2082,false,SIN,Asia Pacific,Singapore,11,11.83
8.219.240.141,2087,2087,true,SIN,Asia Pacific,Singapore,99,11.83
8.219.242.208,8880,8880,false,SIN,Asia Pacific,Singapore,6,11.82
8.219.175.127,2052,2052,false,SIN,Asia Pacific,Singapore,42,11.82
47.245.55.94,2096,2096,true,NRT,Asia Pacific,Tokyo,241,11.82
47.74.10.135,8880,8880,false,NRT,Asia Pacific,Tokyo,71,11.82
8.219.247.203,8443,8443,true,SIN,Asia Pacific,Singapore,103,11.82
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,184,11.82
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,15,11.81
8.222.137.166,2087,2087,true,SIN,Asia Pacific,Singapore,111,11.81
47.236.169.15,8443,8443,true,SIN,Asia Pacific,Singapore,107,11.81
8.219.103.126,2052,2052,false,SIN,Asia Pacific,Singapore,12,11.81
8.219.11.158,2087,2087,true,SIN,Asia Pacific,Singapore,101,11.81
8.219.204.120,2052,2052,false,SIN,Asia Pacific,Singapore,32,11.80
8.222.145.110,8443,8443,true,SIN,Asia Pacific,Singapore,91,11.80
8.222.147.203,2083,2083,true,SIN,Asia Pacific,Singapore,8,11.79
47.74.10.135,8080,8080,false,NRT,Asia Pacific,Tokyo,73,11.79
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,11.79
8.219.152.195,2083,2083,true,SIN,Asia Pacific,Singapore,88,11.79
8.219.161.102,2053,2053,true,SIN,Asia Pacific,Singapore,115,11.78
8.222.147.203,2096,2096,true,SIN,Asia Pacific,Singapore,65,11.78
8.219.112.75,2053,2053,true,SIN,Asia Pacific,Singapore,136,11.78
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,23,11.78
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,11.78
8.222.213.221,8443,8443,true,SIN,Asia Pacific,Singapore,79,11.78
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,77,11.78
8.222.187.4,2052,2052,false,SIN,Asia Pacific,Singapore,6,11.78
8.222.154.50,8080,8080,false,SIN,Asia Pacific,Singapore,30,11.77
47.245.33.56,2083,2083,true,NRT,Asia Pacific,Tokyo,143,11.77
47.74.11.219,2082,2082,false,NRT,Asia Pacific,Tokyo,79,11.77
8.219.122.96,2086,2086,false,SIN,Asia Pacific,Singapore,9,11.77
8.222.152.71,2052,2052,false,SIN,Asia Pacific,Singapore,14,11.77
8.217.250.222,80,80,false,HKG,Asia Pacific,Hong Kong,38,11.77
47.74.5.233,2087,2087,true,NRT,Asia Pacific,Tokyo,77,11.76
47.236.93.176,2052,2052,false,SIN,Asia Pacific,Singapore,11,11.76
8.222.130.137,8880,8880,false,SIN,Asia Pacific,Singapore,5,11.76
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,95,11.76
8.219.40.37,2087,2087,true,SIN,Asia Pacific,Singapore,114,11.76
47.236.19.51,2082,2082,false,SIN,Asia Pacific,Singapore,78,11.76
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,146,11.76
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,16,11.76
47.245.57.109,2052,2052,false,NRT,Asia Pacific,Tokyo,84,11.75
47.236.94.113,2053,2053,true,SIN,Asia Pacific,Singapore,139,11.75
8.222.208.83,80,80,false,SIN,Asia Pacific,Singapore,11,11.75
8.219.63.66,2083,2083,true,SIN,Asia Pacific,Singapore,73,11.75
8.222.219.252,2086,2086,false,SIN,Asia Pacific,Singapore,4,11.74
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,98,11.74
8.219.99.169,8443,8443,true,SIN,Asia Pacific,Singapore,79,11.74
47.245.30.144,2096,2096,true,NRT,Asia Pacific,Tokyo,143,11.74
8.209.248.161,2052,2052,false,NRT,Asia Pacific,Tokyo,75,11.74
47.245.52.240,2053,2053,true,NRT,Asia Pacific,Tokyo,181,11.74
47.91.21.149,8443,8443,true,NRT,Asia Pacific,Tokyo,166,11.74
8.219.90.87,8443,8443,true,SIN,Asia Pacific,Singapore,110,11.73
8.219.161.129,2087,2087,true,SIN,Asia Pacific,Singapore,110,11.73
8.219.142.229,2053,2053,true,SIN,Asia Pacific,Singapore,119,11.73
8.219.197.111,2095,2095,false,SIN,Asia Pacific,Singapore,16,11.73
47.236.11.84,8443,8443,true,SIN,Asia Pacific,Singapore,72,11.73
47.91.2.5,2095,2095,false,NRT,Asia Pacific,Tokyo,76,11.73
8.219.172.128,2087,2087,true,SIN,Asia Pacific,Singapore,103,11.72
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,18,11.72
8.219.56.205,2095,2095,false,SIN,Asia Pacific,Singapore,9,11.72
8.222.248.188,2082,2082,false,SIN,Asia Pacific,Singapore,4,11.72
8.219.72.50,8880,8880,false,SIN,Asia Pacific,Singapore,325,11.72
47.236.166.76,2086,2086,false,SIN,Asia Pacific,Singapore,24,11.72
47.91.3.179,2053,2053,true,NRT,Asia Pacific,Tokyo,122,11.72
8.222.182.10,8443,8443,true,SIN,Asia Pacific,Singapore,46,11.72
47.236.4.129,2086,2086,false,SIN,Asia Pacific,Singapore,15,11.72
47.74.8.238,8080,8080,false,NRT,Asia Pacific,Tokyo,83,11.72
8.222.190.225,2083,2083,true,SIN,Asia Pacific,Singapore,74,11.72
8.219.145.245,8080,8080,false,SIN,Asia Pacific,Singapore,6,11.72
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,22,11.71
8.219.101.72,8080,8080,false,SIN,Asia Pacific,Singapore,6,11.71
8.222.144.219,2095,2095,false,SIN,Asia Pacific,Singapore,21,11.71
47.236.12.73,8080,8080,false,SIN,Asia Pacific,Singapore,36,11.70
47.236.88.181,80,80,false,SIN,Asia Pacific,Singapore,24,11.70
8.217.251.62,80,80,false,HKG,Asia Pacific,Hong Kong,42,11.70
47.236.104.98,80,80,false,SIN,Asia Pacific,Singapore,22,11.70
8.222.167.8,2096,2096,true,SIN,Asia Pacific,Singapore,67,11.69
47.91.15.247,8080,8080,false,NRT,Asia Pacific,Tokyo,82,11.69
47.245.57.109,80,80,false,NRT,Asia Pacific,Tokyo,81,11.69
47.245.110.13,2086,2086,false,SIN,Asia Pacific,Singapore,12,11.69
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,11.69
8.219.50.180,2083,2083,true,SIN,Asia Pacific,Singapore,106,11.69
8.219.240.141,2052,2052,false,SIN,Asia Pacific,Singapore,30,11.68
8.222.144.219,2082,2082,false,SIN,Asia Pacific,Singapore,16,11.68
8.222.208.38,2083,2083,true,SIN,Asia Pacific,Singapore,84,11.68
47.245.52.153,2082,2082,false,NRT,Asia Pacific,Tokyo,110,11.68
47.88.101.9,443,443,true,SJC,North America,San Jose,187,11.68
8.222.155.242,8443,8443,true,SIN,Asia Pacific,Singapore,101,11.67
8.219.186.189,2082,2082,false,SIN,Asia Pacific,Singapore,6,11.67
8.219.152.195,8080,8080,false,SIN,Asia Pacific,Singapore,12,11.67
8.209.243.137,2082,2082,false,NRT,Asia Pacific,Tokyo,74,11.67
47.236.76.199,2083,2083,true,SIN,Asia Pacific,Singapore,85,11.67
8.219.201.245,2087,2087,true,SIN,Asia Pacific,Singapore,93,11.67
47.236.167.231,2096,2096,true,SIN,Asia Pacific,Singapore,104,11.66
8.219.58.64,2083,2083,true,SIN,Asia Pacific,Singapore,9,11.66
8.219.12.152,2095,2095,false,SIN,Asia Pacific,Singapore,15,11.66
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,73,11.66
47.245.32.215,2096,2096,true,NRT,Asia Pacific,Tokyo,129,11.66
8.219.140.229,2083,2083,true,SIN,Asia Pacific,Singapore,94,11.66
8.219.186.189,8443,8443,true,SIN,Asia Pacific,Singapore,73,11.66
8.222.169.182,2086,2086,false,SIN,Asia Pacific,Singapore,14,11.66
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,119,11.66
8.219.179.34,2053,2053,true,SIN,Asia Pacific,Singapore,105,11.66
8.219.238.145,443,443,true,SIN,Asia Pacific,Singapore,119,11.65
47.74.16.231,2095,2095,false,NRT,Asia Pacific,Tokyo,78,11.65
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,6,11.65
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,9,11.65
8.219.12.152,80,80,false,SIN,Asia Pacific,Singapore,30,11.65
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,17,11.65
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,11.64
8.219.253.114,8443,8443,true,SIN,Asia Pacific,Singapore,160,11.64
47.74.16.231,2096,2096,true,NRT,Asia Pacific,Tokyo,217,11.64
8.219.147.58,2095,2095,false,SIN,Asia Pacific,Singapore,14,11.64
8.222.137.192,8080,8080,false,SIN,Asia Pacific,Singapore,15,11.64
47.245.54.140,2052,2052,false,NRT,Asia Pacific,Tokyo,110,11.64
47.236.145.180,80,80,false,SIN,Asia Pacific,Singapore,16,11.64
47.74.5.150,2086,2086,false,NRT,Asia Pacific,Tokyo,77,11.64
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,122,11.64
8.219.228.30,2096,2096,true,SIN,Asia Pacific,Singapore,107,11.64
47.74.50.249,2082,2082,false,NRT,Asia Pacific,Tokyo,75,11.64
8.219.72.51,2082,2082,false,SIN,Asia Pacific,Singapore,12,11.63
8.218.204.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,11.63
47.74.15.120,80,80,false,NRT,Asia Pacific,Tokyo,77,11.63
8.219.70.117,8443,8443,true,SIN,Asia Pacific,Singapore,78,11.62
8.222.208.83,2053,2053,true,SIN,Asia Pacific,Singapore,9,11.62
8.219.178.101,2083,2083,true,SIN,Asia Pacific,Singapore,97,11.62
47.91.31.231,2082,2082,false,NRT,Asia Pacific,Tokyo,71,11.62
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,109,11.62
47.245.86.230,2082,2082,false,SIN,Asia Pacific,Singapore,23,11.62
8.219.222.98,2083,2083,true,SIN,Asia Pacific,Singapore,196,11.62
